,obsHistID,sessionID,propID,fieldID,fieldRA,fieldDec,filter,expDate,expMJD,night,visitTime,visitExpTime,finRank,FWHMeff,FWHMgeom,transparency,airmass,vSkyBright,filtSkyBrightness,rotSkyPos,rotTelPos,lst,altitude,azimuth,dist2Moon,solarElong,moonRA,moonDec,moonAlt,moonAZ,moonPhase,sunAlt,sunAz,phaseAngle,rScatter,mieScatter,moonIllum,moonBright,darkBright,rawSeeing,wind,humidity,slewDist,slewTime,fiveSigmaDepth,ditheredRA,ditheredDec,count
897898,897781,1016,54,1000,5.718053,-0.674641,i,113380911,60892.279063,1312,34.0,30.0,4.511563,0.676458,0.608048,0.5,1.038818,19.723992,18.997627,5.569975,0.377959,6.000227,1.296565,4.072191,0.939914,155.814071,4.59042,-0.491101,0.367891,4.343779,83.4603,-1.065241,1.938314,47.994186,322538.54687,63631.526676,0.009044,357.944922,81.461697,0.451974,0.0,0.0,0.055859,4.908852,23.408745,5.700941378216399,-0.697786,271
903570,903453,1016,54,1000,5.718053,-0.674641,z,113896488,60898.2464,1318,34.0,30.0,4.415463,0.63474,0.573756,0.0,1.02203,18.605543,17.35541,0.700861,1.542303,5.897655,1.362797,3.881215,0.62186,155.866883,6.019334,-0.115551,1.142926,0.294829,95.256173,-1.196552,2.285567,25.160083,394175.295411,181656.407183,0.015911,1150.569906,80.40482,0.421787,0.0,0.0,0.109725,5.763764,22.48853,5.730275586988286,-0.697786,272
903613,903496,1016,54,1000,5.718053,-0.674641,z,113898231,60898.266565,1318,34.0,30.0,7.687234,0.642895,0.58046,0.0,1.044009,18.595205,17.343225,3.883609,-1.264062,6.024705,1.279412,4.102447,0.624988,155.864974,6.021871,-0.113236,1.156159,6.276195,95.158952,-1.106612,2.080373,25.420863,393495.968681,179791.882925,0.015811,1160.964996,81.786853,0.421787,0.0,0.0,0.054995,4.896086,22.467082,5.730275586988286,-0.697786,273
905203,905086,1016,54,1000,5.718053,-0.674641,r,114054771,60900.078377,1320,34.0,30.0,4.523123,0.836304,0.739442,0.25,1.311623,20.096825,20.22522,2.095925,0.47074,4.873452,0.867039,2.01573,1.017204,155.628105,0.146712,0.100334,-0.038127,1.476866,82.704244,-0.819353,4.51524,49.149704,306153.776777,49313.212019,0.00878,214.168382,97.528395,0.487141,0.0,0.0,0.054995,4.7971,23.89368,5.740053656578915,-0.697786,274
905629,905512,1016,54,1000,5.718053,-0.674641,i,114072352,60900.28186,1320,34.0,30.0,4.515382,0.720497,0.644249,0.375,1.080114,19.722377,18.956233,4.8278,-0.140116,6.155471,1.183225,4.206253,1.05811,155.594651,0.181133,0.125741,0.853133,0.476374,80.893955,-1.024655,1.981013,51.83858,297952.476845,43089.247162,0.008191,356.033551,84.027121,0.487141,0.0,0.0,0.054995,4.873002,23.315933,5.740053656578915,-0.697786,275
905666,905549,1016,54,1000,5.718053,-0.674641,i,114073823,60900.298883,1320,34.0,30.0,6.4289,0.736885,0.657719,0.375,1.121371,19.690558,18.922017,4.831667,-0.032201,6.262724,1.101235,4.24695,1.061086,155.591821,0.183368,0.12779,0.886575,0.323239,80.739282,-0.938107,1.878687,52.063654,297370.772265,42668.434576,0.008143,366.606344,86.54188,0.487141,0.0,0.0,0.096388,5.577608,23.270674,5.740053656578915,-0.697786,276
905696,905579,1016,54,1000,5.718053,-0.674641,i,114075019,60900.312721,1320,34.0,30.0,4.527148,0.753554,0.671421,0.25,1.163966,19.660189,18.889693,4.851806,0.0569,0.066725,1.033574,4.263432,1.063477,155.589515,0.18516,0.129441,0.903731,0.190536,80.613188,-0.865682,1.809271,52.246632,296904.824367,42333.228789,0.008104,376.914301,89.088032,0.487141,0.0,0.0,0.053179,4.759007,23.226326,5.740053656578915,-0.697786,277
905731,905614,1016,54,1000,5.718053,-0.674641,i,114076391,60900.328606,1320,34.0,30.0,5.235718,0.776856,0.690576,0.25,1.224571,19.620046,18.847301,4.895107,0.168559,0.166806,0.955521,4.270359,1.066199,155.586862,0.187201,0.131318,0.911323,0.033003,80.468051,-0.7812,1.740214,52.456685,296376.219357,41954.938792,0.00806,390.93018,92.62413,0.487141,0.0,0.0,0.055859,4.757332,23.166462,5.740053656578915,-0.697786,278
905777,905660,1016,54,1000,5.718053,-0.674641,i,114078185,60900.349364,1320,34.0,30.0,4.519899,0.815233,0.722122,0.25,1.327045,19.55845,18.782755,4.953539,0.305486,0.297586,0.853455,4.266218,1.06973,155.583384,0.189866,0.133741,0.901156,6.110669,80.277763,-0.66944,1.661606,52.731191,295693.05664,41469.14603,0.008002,413.404627,98.376087,0.487141,0.0,0.0,0.053179,4.818534,23.072253,5.740053656578915,-0.697786,279
906683,906566,1016,54,1000,5.718053,-0.674641,g,114235530,60902.170496,1322,34.0,30.0,4.517985,0.724791,0.647778,0.25,1.029382,20.982338,20.970658,6.13619,-1.127563,5.488242,1.3313,2.291964,1.49716,155.214261,0.626029,0.326796,-0.039577,1.214514,61.367373,-1.240338,3.719175,76.859044,244071.920304,10126.907522,0.004063,57.01882,80.868669,0.453143,0.0,0.0,0.053179,4.847921,24.481179,5.698496860818743,-0.6944790000000001,280
912035,911913,1016,54,1000,5.718053,-0.674641,g,114742975,60908.043698,1328,34.0,30.0,4.538693,1.048737,0.914062,0.125,1.388514,21.312926,21.722926,1.636972,-0.033367,4.792581,0.804086,2.022967,2.703108,153.312298,2.158695,0.416318,-1.106471,4.593293,5.374013,-0.618462,4.594606,153.191604,430624.061566,189.706712,9.8e-05,0.0,101.692435,0.607693,0.0,0.0,0.048198,4.65461,24.34336,5.7278310695906285,-0.6944790000000001,281
912061,911939,1016,54,1000,5.718053,-0.674641,g,114743989,60908.055438,1328,34.0,30.0,5.320929,1.016293,0.887393,0.125,1.317662,21.354623,21.764623,1.650518,0.021376,4.866548,0.861657,2.016198,2.705119,153.307465,2.162595,0.415351,-1.166,4.536687,5.316078,-0.681529,4.550612,153.339182,430977.643048,188.452637,9.7e-05,0.0,97.861064,0.607693,0.0,0.0,0.054995,4.798971,24.410383,5.7278310695906285,-0.6944790000000001,282
913443,913319,1016,54,1000,5.718053,-0.674641,r,114923201,60910.129651,1330,34.0,30.0,4.515031,1.153209,0.999938,0.5,1.054437,21.540831,21.260831,1.346602,0.14199,5.368523,1.24807,2.136815,2.705078,152.403671,2.638626,0.241605,-1.095638,4.156267,0.028592,-1.051973,4.117441,178.062251,430970.435753,188.478159,1e-05,0.0,82.437738,0.917906,0.0,0.0,0.053179,4.866043,24.05805,5.737609139181259,-0.6944790000000001,283
913476,913352,1016,54,1000,5.718053,-0.674641,r,114924490,60910.144566,1330,34.0,30.0,5.225859,1.139634,0.988779,0.5,1.033831,21.557944,21.277944,1.239028,0.200121,5.462494,1.314271,2.248376,2.703032,152.396744,2.643014,0.240053,-1.157273,4.012973,0.026193,-1.11566,3.97553,178.145357,430610.629712,189.754433,1e-05,0.0,81.148573,0.917906,0.0,0.0,0.053179,4.856247,24.081194,5.737609139181259,-0.6944790000000001,284
914258,914134,1016,54,1000,5.718053,-0.674641,u,115002773,60911.050624,1331,34.0,30.0,4.218462,1.151144,0.99824,0.0,1.299521,21.3658,22.0258,1.688542,0.071539,4.887828,0.878084,2.014865,2.573186,151.968828,2.821764,0.150739,-0.502433,4.59006,0.793597,-0.649721,4.54771,169.778165,405539.442792,291.194179,2.3e-05,0.0,96.858787,0.668918,0.0,0.0,0.096576,7.7548,23.01287,5.742498173976573,-0.6944790000000001,285
915346,915222,1016,54,1000,5.718053,-0.674641,u,115092512,60912.089263,1332,34.0,30.0,4.301005,0.983082,0.860093,0.0,1.133072,21.479279,22.139279,1.250339,-0.190538,5.148468,1.081276,2.030109,2.388231,151.454632,3.0263,0.042921,-0.493541,4.452213,3.750556,-0.850449,4.367366,157.666679,364709.48278,535.933646,6.8e-05,0.0,87.246318,0.6057,0.0,0.0,0.132884,6.903318,23.298756,5.691164589148242,-0.691173,286
916201,916076,1016,54,1000,5.718053,-0.674641,u,115175020,60913.044218,1333,34.0,30.0,4.520687,1.314932,1.132874,0.5,1.304382,21.329685,21.816635,1.90238,0.282048,4.881871,0.873605,2.0152,2.208112,150.961321,3.206646,-0.055904,-0.061805,4.611333,8.197101,-0.61165,4.557539,146.726163,323945.264791,970.763095,0.000157,3.006615,97.128233,0.786875,0.0,0.0,0.054995,4.794778,22.804492,5.696052343421085,-0.691173,287
919007,918880,1016,54,1000,5.718053,-0.674641,y,116811426,60931.984103,1352,34.0,30.0,4.528328,0.864571,0.762677,0.0,1.351233,17.273897,17.0,1.673904,0.02414,4.829979,0.833171,2.019157,2.078687,138.27949,1.290036,0.487898,-1.221032,1.585738,54.57943,-0.249765,4.634443,84.744996,297016.064855,1487.647114,0.003163,0.0,99.69287,0.571616,0.0,0.0,0.048077,4.71966,21.453,5.7278310695906285,-0.687867,288
919036,918909,1016,54,1000,5.718053,-0.674641,y,116812553,60931.997141,1352,34.0,30.0,4.519797,0.836712,0.739777,0.0,1.279446,21.378421,17.3,1.682217,0.079608,4.912124,0.897211,2.013682,2.082621,138.269411,1.294823,0.488493,-1.154332,1.546016,54.430697,-0.320147,4.591013,84.916127,297783.785826,1468.471471,0.003145,0.0,95.73941,0.571616,0.0,0.0,0.054771,4.79357,21.650053,5.7278310695906285,-0.687867,289
920910,920782,1016,54,1000,5.718053,-0.674641,g,116986577,60934.011308,1354,34.0,30.0,4.526218,0.743313,0.663003,0.0,1.193202,21.435855,21.845855,1.470996,-0.053328,5.035787,0.993759,2.014891,2.500836,136.702237,1.839693,0.480609,-1.503646,2.337977,32.185607,-0.391798,4.527719,110.872395,390050.47794,369.672371,0.001173,0.0,90.806485,0.403843,0.0,0.0,0.055859,4.748323,24.810978,5.737609139181259,-0.687867,290
920941,920813,1016,54,1000,5.718053,-0.674641,g,116987807,60934.025551,1354,34.0,30.0,5.312496,0.724774,0.647764,0.0,1.144016,21.471153,21.881153,1.476421,0.017369,5.125522,1.063611,2.025621,2.504644,136.691009,1.844855,0.480177,-1.440053,1.909815,32.038813,-0.467357,4.475098,111.052531,390885.838848,365.057366,0.001163,0.0,87.901808,0.403843,0.0,0.0,0.055859,4.712569,24.863751,5.737609139181259,-0.687867,291
922804,922676,1016,54,1000,5.718053,-0.674641,r,117161499,60936.035879,1356,34.0,30.0,4.513342,1.060058,0.923368,0.0,1.100378,21.504178,21.224178,1.481634,0.108369,5.224997,1.140352,2.052089,2.768242,135.099619,2.337706,0.362958,-1.288651,4.147611,14.023422,-0.51658,4.419747,136.015819,441442.535235,153.033222,0.000318,0.0,85.26826,0.80129,0.0,0.0,0.054771,4.869357,24.127183,5.747385928249416,-0.687867,292
922833,922705,1016,54,1000,5.718053,-0.674641,r,117162654,60936.049246,1356,34.0,30.0,5.300092,1.043089,0.909419,0.0,1.071178,21.527241,21.247241,1.503909,0.220805,5.309217,1.2042,2.092797,2.769266,135.088898,2.341981,0.361819,-1.342247,3.939792,13.924786,-0.585397,4.363256,136.178817,441601.686878,152.517267,0.000314,0.0,83.476119,0.80129,0.0,0.0,0.054771,4.885452,24.158789,5.747385928249416,-0.687867,293
923682,923554,1016,54,1000,5.718053,-0.674641,i,117246237,60937.016643,1357,34.0,30.0,4.531665,0.870096,0.767219,0.0,1.146257,21.469501,20.109501,1.435137,-0.027431,5.121004,1.060104,2.024826,2.746021,134.314349,2.551431,0.27968,-0.992109,4.39906,7.656405,-0.413293,4.486953,147.873053,437903.085314,164.670106,0.000145,0.0,88.035593,0.626315,0.0,0.0,0.054995,4.701978,23.657618,5.686275554352928,-0.6845600000000001,294
923716,923588,1016,54,1000,5.718053,-0.674641,i,117247593,60937.032333,1357,34.0,30.0,5.244018,0.849965,0.750671,0.0,1.102397,21.502613,20.142613,1.450716,0.072512,5.219857,1.136379,2.050216,2.744601,134.301686,2.555998,0.278056,-1.067408,4.3008,7.569376,-0.495599,4.426666,148.061073,437671.427113,165.443114,0.000143,0.0,85.391322,0.626315,0.0,0.0,0.054995,5.492668,23.702888,5.686275554352928,-0.6845600000000001,295
930134,930006,1016,54,1000,5.718053,-0.674641,i,117853266,60944.042441,1364,34.0,30.0,4.510207,0.701636,0.628745,0.0,1.04584,21.430457,20.241673,1.342029,0.192717,5.403964,1.27363,2.171634,1.495236,128.542449,3.93044,-0.379708,0.267806,4.423465,16.220468,-0.528746,4.332865,132.500034,244137.425894,10191.363649,0.000392,9.357712,81.901378,0.480766,0.0,0.0,0.054771,4.893728,23.962854,5.720497517397657,-0.6845600000000001,296
930176,930048,1016,54,1000,5.718053,-0.674641,i,117855037,60944.062929,1364,34.0,30.0,6.307188,0.692332,0.621097,0.0,1.022828,21.462486,20.275214,1.194881,0.334442,5.533045,1.35913,2.386536,1.491755,128.525197,3.934689,-0.380426,0.165681,4.367285,16.363634,-0.629854,4.237698,132.277911,244260.231483,10309.054173,0.000397,8.150963,80.455266,0.480766,0.0,0.0,0.054771,5.879652,23.995185,5.720497517397657,-0.6845600000000001,297
940894,940762,1016,54,1000,5.718053,-0.674641,i,119077405,60958.210706,1378,34.0,30.0,4.55195,1.125437,0.977109,0.0,1.456212,19.612785,18.928225,5.966741,1.386421,0.421752,0.756962,4.252504,1.838579,116.343861,0.996235,0.449175,0.449548,0.574599,86.157394,-0.910466,2.904694,43.68501,258870.270897,3284.203127,0.010089,381.567466,105.231525,0.736476,0.0,0.0,0.048198,4.513609,22.780419,5.718053000000001,-0.681254,298
941555,941423,1016,54,1000,5.718053,-0.674641,r,119155996,60959.12033,1379,34.0,30.0,4.438992,1.085212,0.944044,0.0,1.079189,20.794625,20.888913,5.593955,0.622941,6.152736,1.185329,4.204785,2.056427,115.542914,1.259279,0.489821,-0.09986,1.059963,77.858052,-0.80414,3.766625,56.140309,292743.297258,1600.97682,0.007316,79.941704,83.970225,0.837531,0.0,0.0,0.053179,5.560613,23.95246,5.722942034795315,-0.681254,299
941591,941459,1016,54,1000,5.718053,-0.674641,r,119157543,60959.138234,1379,34.0,30.0,6.883183,1.11122,0.965423,0.0,1.12264,20.432202,20.526021,5.630499,0.769088,6.265538,1.099014,4.247691,2.060652,115.526982,1.263947,0.491178,-0.020331,1.00719,77.681892,-0.85505,3.619203,56.383056,293544.5582,1578.825495,0.007269,142.247238,86.61841,0.837531,0.0,0.0,0.053179,4.722913,23.752238,5.722942034795315,-0.681254,300
951925,951783,1016,54,1000,5.718053,-0.674641,z,120442381,60974.009051,1394,34.0,30.0,4.520855,0.736713,0.657578,0.0,1.010896,17.274344,17.0,0.248368,0.196896,5.709675,1.423844,3.095067,0.984204,102.203102,4.534043,-0.489142,0.558874,4.431848,17.705873,-0.270956,4.277769,130.231877,313022.248258,54983.480039,0.000446,18.265587,79.699465,0.566145,0.0,0.0,0.048198,4.776471,22.150931,5.720497517397657,-0.6779470000000001,301
956194,956050,1016,54,1000,5.718053,-0.674641,y,120960094,60980.001088,1400,34.0,30.0,4.525672,0.810758,0.718443,0.25,1.011548,17.15238,17.0,6.047339,0.021075,5.762725,1.419555,3.373366,0.539745,96.752081,5.918085,-0.165574,1.180576,0.412844,74.062431,-0.212629,4.277684,61.233017,411414.478702,238162.126923,0.006378,516.943221,79.740842,0.679992,0.0,0.0,0.048198,4.746894,21.583917,5.749830445647074,-0.6779470000000001,302
956244,956100,1016,54,1000,5.718053,-0.674641,y,120962073,60980.024002,1400,34.0,30.0,4.510445,0.816375,0.72306,0.25,1.023256,19.376533,17.3,5.710513,0.297443,5.907093,1.357193,3.904468,0.54296,96.731128,5.920936,-0.163095,1.205798,0.038276,74.283206,-0.322936,4.189231,60.944007,410763.893087,235649.766678,0.006429,524.650799,80.48229,0.679992,0.0,0.0,0.054995,4.882047,21.722883,5.749830445647074,-0.6779470000000001,303
